id,saleprice
2658,1754.593491806748
2718,1690.6439473206076
2414,1904.1644370097147
1989,2136.1193792104414
625,2970.9380912464294
333,2922.5703846824545
1327,2540.65262463029
858,2827.247929920183
95,3027.0712025418493
1568,2393.382968820345
2482,1540.6764678232175
1364,2518.0427604602983
2584,1772.528320260577
818,2880.7531081656502
2673,1745.4273306567513
2089,2099.4656114898767
1297,2558.984946930283
790,2891.9460422832803
2616,1754.282967936884
720,2939.329569549328
222,3215.8931626800377
557,3011.182230330114
1148,2355.8537327629133
2766,1689.0651886897951
534,3025.237010760109
1452,2464.2679483803186
630,2966.573579400131
2648,1761.172323069768
125,3304.229753295492
1904,2187.5929018973993
1670,2331.0530730003684
756,2889.57782574016
717,2940.694744616305
1032,2720.920460580223
852,2832.223519176481
1731,2321.530308039559
2639,1738.451005547567
2071,2085.5429744274375
1267,2577.3172692302765
1851,2220.4480617904096
567,2738.6426650219573
2439,1888.8875017597204
1898,2191.7274235204204
647,2957.4943882264347
2256,1740.5505044915462
979,2527.814377822602
1444,2498.218649505793
2485,1833.0249838505545
157,3255.613194330023
88,3297.7775356200073
2003,2127.5642954704444
186,3265.6449064892063
1425,2480.7670384503126
2695,1704.6987277506023
738,2901.886343916455
395,3110.176770750077
1353,2524.764611970296
1878,2203.948971720416
390,3113.232157800076
1456,2489.5765957894964
1103,2678.8430892665388
1387,2503.987980030304
2070,2087.9312337967594
1199,2646.6234901594376
2479,1864.4444053597294
501,3046.711690086401
2362,1908.1875052805262
1718,2073.6819686563267
2188,2037.6598231035996
1483,2152.4519252092896
2557,1790.3365351268706
437,3178.406836172547
2224,1993.8253126567945
1628,2385.7804060658355
397,3110.2637407263774
587,3021.9119898755976
971,2759.5053073865083
2611,1757.338354986883
1887,2198.449275030418
2399,1953.0291255001182
2148,2040.2671958167773
304,3165.7848150600566
1997,2158.983716979619
2817,1681.0450892629196
1431,2504.8535310394905
427,3158.0737780196678
263,3190.838988870047
598,3015.1901383656
2895,1644.2537877590282
687,2931.7421670301437
1822,2238.1693066804028
2191,2063.1114907597544
179,3242.1694913100278
1009,2440.7934927528813
2010,2123.286753600446
1991,2162.650181439618
1411,2512.466970673422
1721,2071.8487364263274
1144,2680.232747709425
593,3016.936400619299
575,3001.491961746418
1249,2589.6257874065723
1604,2371.3841820603534
